shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
550092,39.767148,-86.040462,570003
550092,39.768235,-86.040465,570004
550092,39.768235,-86.040465,580001
550092,39.768402,-86.040465,580002
550092,39.768754,-86.040474,580003
550092,39.770772,-86.040496,580004
550092,39.770772,-86.040496,590001
550092,39.772215,-86.040511,590002
550092,39.772322,-86.040533,590003
550092,39.772287,-86.041238,590004
550092,39.772287,-86.041238,600001
550092,39.772272,-86.041521,600002
550092,39.772306,-86.042991,600003
550092,39.772328,-86.043130,600004
550092,39.772368,-86.043262,600005
550092,39.772412,-86.043354,600006
550092,39.772486,-86.043458,600007
550092,39.772551,-86.043522,600008
550092,39.772625,-86.043576,600009
550092,39.773037,-86.043760,600010
550092,39.773163,-86.043839,600011
550092,39.773258,-86.043914,600012
550092,39.773368,-86.044029,600013
550092,39.773447,-86.044132,600014
550092,39.773518,-86.044243,600015
550092,39.773813,-86.044824,600016
550092,39.773867,-86.044903,600017
550092,39.773930,-86.044974,600018
550092,39.773999,-86.045035,600019
550092,39.774128,-86.045111,600020
550092,39.774265,-86.045165,600021
550092,39.774350,-86.045190,600022
550092,39.774492,-86.045216,600023
550092,39.774684,-86.045366,600024
550092,39.776356,-86.045375,600025
550092,39.777528,-86.045382,600026
550092,39.778236,-86.045386,600027
550092,39.781742,-86.045409,600028
550092,39.781748,-86.044854,600029
550092,39.781748,-86.044854,610001
550092,39.781749,-86.044825,610002
550092,39.781749,-86.044825,620001
550092,39.781784,-86.041669,620002
550092,39.781784,-86.041669,630001
550092,39.781796,-86.040648,630002
550092,39.781708,-86.040680,630003
550092,39.780794,-86.040667,630004
550092,39.780794,-86.040667,640001
550092,39.779930,-86.040655,640002
550092,39.779930,-86.040655,650001
550092,39.777371,-86.040621,650002
550092,39.777041,-86.040617,650003
550093,39.766900,-86.150654,10001
550093,39.766904,-86.150846,10002
550093,39.766921,-86.151579,10003
550093,39.766946,-86.152657,10004
550093,39.766969,-86.153703,10005
550093,39.766969,-86.153703,20001
550093,39.766985,-86.154468,20002
550093,39.767727,-86.154441,20003
550093,39.768424,-86.154414,20004
550093,39.769127,-86.154387,20005
550093,39.769822,-86.154360,20006
550093,39.769842,-86.155275,20007
550093,39.769855,-86.155890,20008
550093,39.769855,-86.155890,30001
550093,39.769861,-86.156175,30002
550093,39.769900,-86.157677,30003
550093,39.769900,-86.157677,40001
550093,39.769908,-86.157989,40002
550093,39.769920,-86.158680,40003
550093,39.769920,-86.158680,50001
550093,39.769923,-86.158893,50002
550093,39.769930,-86.159185,50003
550093,39.769944,-86.159797,50004
550093,39.769952,-86.159964,50005
550093,39.769983,-86.161604,50006
550093,39.769286,-86.161635,50007
550093,39.768907,-86.161650,50008
550093,39.768907,-86.161650,60001
550093,39.768588,-86.161662,60002
550093,39.767891,-86.161693,60003
550093,39.767149,-86.161719,60004
550093,39.765708,-86.161773,60005
550093,39.765666,-86.159944,60006
550093,39.765627,-86.158144,60007
550093,39.765606,-86.157237,60008
550093,39.765593,-86.156675,60009
550093,39.765593,-86.156675,70001
550093,39.765586,-86.156329,70002
550093,39.765558,-86.155123,70003
550093,39.765544,-86.154518,70004
550093,39.765514,-86.153170,70005
550093,39.765526,-86.152992,70006
550093,39.765556,-86.152818,70007
550093,39.765587,-86.152705,70008
550093,39.765640,-86.152555,70009
550093,39.765712,-86.152407,70010
550093,39.765800,-86.152268,70011
550093,39.765891,-86.152159,70012
550093,39.766467,-86.151615,70013
550093,39.766531,-86.151544,70014
550093,39.766600,-86.151459,70015
550093,39.766663,-86.151367,70016
550093,39.766721,-86.151272,70017
550093,39.766756,-86.151202,70018
550093,39.766756,-86.151202,80001
550093,39.766824,-86.151066,80002
550093,39.766868,-86.150956,80003
550093,39.766904,-86.150846,80004
550093,39.766883,-86.149942,80005
550093,39.766869,-86.149288,80006
550093,39.766869,-86.149288,90001
550093,39.766867,-86.149195,90002
550093,39.766868,-86.149039,90003
550093,39.766135,-86.149069,90004
550093,39.764018,-86.149143,90005
550093,39.763568,-86.149160,90006
550093,39.763568,-86.149160,100001
550093,39.762620,-86.149194,100002
550093,39.762118,-86.149212,100003
550093,39.761371,-86.149235,100004
550093,39.761206,-86.149255,100005
550093,39.761216,-86.148978,100006
550093,39.761211,-86.148708,100007
550093,39.761200,-86.148231,100008
550093,39.761174,-86.147103,100009
550093,39.761165,-86.146726,100010
550093,39.761150,-86.146043,100011
550093,39.761150,-86.146043,110001
550093,39.761146,-86.145886,110002
550093,39.760696,-86.145104,110003
550093,39.760361,-86.144519,110004
550093,39.760212,-86.144261,110005
550093,39.760212,-86.144261,120001
550093,39.760105,-86.144076,120002
550093,39.759939,-86.143790,120003
550093,39.759666,-86.143315,120004
550093,39.759377,-86.142801,120005
550093,39.758892,-86.141933,120006
550093,39.759099,-86.141728,120007
550093,39.759099,-86.141728,130001
550093,39.759441,-86.141389,130002
550093,39.759499,-86.141315,130003
550093,39.759554,-86.141223,130004
550093,39.759607,-86.141092,130005
550093,39.759634,-86.140978,130006
550093,39.759646,-86.140886,130007
550093,39.759649,-86.140786,130008
550093,39.759642,-86.140434,130009
550093,39.759625,-86.139840,130010
550093,39.759636,-86.138216,130011
550093,39.759636,-86.138216,140001
550093,39.759646,-86.136855,140002
550093,39.759652,-86.135870,140003
550093,39.759656,-86.135354,140004
550093,39.759656,-86.135354,150001
550093,39.759665,-86.134241,150002
550093,39.759665,-86.134074,150003
550093,39.759667,-86.133935,150004
550093,39.759667,-86.133935,160001
550093,39.759669,-86.133829,160002
550093,39.759691,-86.130912,160003
550093,39.759691,-86.130912,170001
550093,39.759693,-86.130635,170002
550093,39.759707,-86.128497,170003
550093,39.759714,-86.127680,170004
550093,39.759714,-86.127680,180001
550093,39.759716,-86.127487,180002
550093,39.759723,-86.126477,180003
550093,39.759724,-86.126206,180004
550093,39.759724,-86.126206,190001
550093,39.759725,-86.125961,190002
550093,39.759730,-86.125523,190003
550093,39.759747,-86.123934,190004
550093,39.759747,-86.123855,190005
550093,39.759747,-86.123855,200001
550093,39.759748,-86.123596,200002
550093,39.759758,-86.122493,200003
550093,39.759767,-86.121376,200004
550093,39.759767,-86.121376,210001
550093,39.759768,-86.121223,210002
550093,39.759783,-86.120092,210003
550093,39.759783,-86.120092,220001
550093,39.759784,-86.119957,220002
550093,39.759798,-86.118869,220003
550093,39.759798,-86.118869,230001
550093,39.759800,-86.118758,230002
550093,39.759813,-86.117574,230003
550093,39.759824,-86.116710,230004
550093,39.759824,-86.116710,240001
550093,39.759829,-86.116361,240002
550093,39.759836,-86.115721,240003
550093,39.759844,-86.115177,240004
550093,39.759858,-86.114152,240005
550093,39.759858,-86.114152,250001
550093,39.759860,-86.114010,250002
550093,39.759875,-86.112844,250003
550093,39.759885,-86.111908,250004
550093,39.759885,-86.111908,260001
550093,39.759888,-86.111677,260002
550093,39.759900,-86.110550,260003
550093,39.759913,-86.109568,260004
550093,39.759913,-86.109568,270001
550093,39.759916,-86.109411,270002
550093,39.759930,-86.108380,270003
550093,39.759930,-86.108380,280001
550093,39.759965,-86.105862,280002
550093,39.759965,-86.105862,290001
550093,39.759969,-86.105563,290002
550093,39.759980,-86.104620,290003
550093,39.760009,-86.102262,290004
550093,39.760009,-86.102262,300001
550093,39.760012,-86.102020,300002
550093,39.760032,-86.100865,300003
550093,39.760032,-86.100865,310001
550093,39.760033,-86.100811,310002
550093,39.760048,-86.099723,310003
550093,39.760088,-86.097191,310004
550093,39.760096,-86.096703,310005
550093,39.760096,-86.096703,320001
550093,39.760116,-86.095480,320002
550093,39.760126,-86.094840,320003
550093,39.760126,-86.094840,330001
550093,39.760127,-86.094729,330002
550093,39.760161,-86.092528,330003
550093,39.760161,-86.092528,340001
550093,39.760163,-86.092417,340002
550093,39.760179,-86.091400,340003
550093,39.760179,-86.091400,350001
550093,39.760181,-86.091304,350002
550093,39.760198,-86.090202,350003
550093,39.760198,-86.090202,360001
550093,39.760199,-86.090113,360002
550093,39.760217,-86.088921,360003
550093,39.760234,-86.087936,360004
550093,39.760234,-86.087936,370001
550093,39.760238,-86.087723,370002
550093,39.760280,-86.085012,370003
550093,39.760280,-86.085012,380001
550093,39.760281,-86.084927,380002
550093,39.760299,-86.083764,380003
550093,39.760313,-86.082974,380004
550093,39.760686,-86.082977,380005
550093,39.760686,-86.082977,390001
550093,39.761897,-86.082987,390002
550093,39.761897,-86.082987,400001
550093,39.762028,-86.082988,400002
550093,39.762520,-86.082995,400003
550093,39.763192,-86.082999,400004
550093,39.764139,-86.083008,400005
550093,39.764139,-86.083008,410001
550093,39.764164,-86.083008,410002
550093,39.764669,-86.083015,410003
550093,39.764982,-86.083017,410004
550093,39.766089,-86.083027,410005
550093,39.766090,-86.082678,410006
550093,39.766069,-86.082493,410007
550093,39.766047,-86.082401,410008
550093,39.766020,-86.082312,410009
550093,39.766001,-86.082230,410010
550093,39.765986,-86.082094,410011
550093,39.765986,-86.082094,420001
550093,39.765982,-86.082055,420002
550093,39.765980,-86.081984,420003
550093,39.765959,-86.081575,420004
550093,39.765922,-86.080436,420005
550093,39.765898,-86.080205,420006
550093,39.765877,-86.080098,420007
550093,39.765817,-86.079881,420008
550093,39.765798,-86.079760,420009
550093,39.765793,-86.079667,420010
550093,39.765792,-86.079503,420011
550093,39.765792,-86.079503,430001
550093,39.765791,-86.079347,430002
550093,39.765795,-86.078319,430003
550093,39.765814,-86.078298,430004
550093,39.766373,-86.076419,430005
550093,39.766401,-86.076307,430006
550093,39.766401,-86.076307,440001
550093,39.766429,-86.076199,440002
550093,39.766532,-86.075808,440003
550093,39.766546,-86.075737,440004
550093,39.766560,-86.075591,440005
550093,39.766558,-86.075442,440006
550093,39.766547,-86.075257,440007
550093,39.766553,-86.075072,440008
550093,39.766584,-86.074855,440009
550093,39.766620,-86.074713,440010
550093,39.766671,-86.074539,440011
550093,39.766707,-86.074351,440012
550093,39.766727,-86.074169,440013
550093,39.766733,-86.073988,440014
550093,39.766725,-86.073807,440015
550093,39.766718,-86.073732,440016
550093,39.766718,-86.073732,450001
550093,39.766707,-86.073629,450002
550093,39.766693,-86.073557,450003
550093,39.766622,-86.073507,450004
550093,39.766504,-86.073403,450005
550093,39.766400,-86.073285,450006
550093,39.766294,-86.073117,450007
550093,39.766234,-86.072996,450008
550093,39.766185,-86.072868,450009
550093,39.766158,-86.072768,450010
550093,39.766147,-86.072693,450011
550093,39.766152,-86.071203,450012
550093,39.766260,-86.071036,450013
550093,39.766332,-86.070880,450014
550093,39.766379,-86.070749,450015
550093,39.766407,-86.070646,450016
550093,39.766412,-86.070610,450017
550093,39.766330,-86.070599,450018
550093,39.766275,-86.070581,450019
550093,39.766201,-86.070527,450020
550093,39.766158,-86.070484,450021
550093,39.766103,-86.070399,450022
550093,39.766086,-86.070358,450023
550093,39.766086,-86.070358,460001
550093,39.766076,-86.070334,460002
550093,39.766065,-86.070260,460003
550093,39.764950,-86.070250,460004
550093,39.763924,-86.070244,460005
550093,39.763858,-86.069950,460006
550093,39.763858,-86.069950,470001
550093,39.763162,-86.066872,470002
550093,39.763162,-86.066872,480001
550093,39.763134,-86.066749,480002
550093,39.762748,-86.064993,480003
550093,39.762674,-86.064755,480004
550093,39.762625,-86.064619,480005
550093,39.762495,-86.064277,480006
550093,39.762495,-86.064277,490001
550093,39.762402,-86.064031,490002
550093,39.762400,-86.063988,490003
550093,39.761293,-86.064010,490004
550093,39.760917,-86.064008,490005
550093,39.760956,-86.062660,490006
550093,39.760956,-86.062660,500001
550093,39.760958,-86.062600,500002
550093,39.760979,-86.061921,500003
550093,39.760998,-86.061241,500004
550093,39.761038,-86.059929,500005
550093,39.761044,-86.059726,500006
550093,39.761044,-86.059726,510001
550093,39.761075,-86.058738,510002
550093,39.761194,-86.054740,510003
550093,39.761194,-86.054740,520001
550093,39.761199,-86.054576,520002
550093,39.761251,-86.051372,520003
550093,39.761251,-86.051372,530001
550093,39.761254,-86.051130,530002
550093,39.761316,-86.049017,530003
550093,39.761340,-86.047782,530004
550093,39.761340,-86.047782,540001
550093,39.761386,-86.045446,540002
550093,39.761392,-86.045048,540003
550093,39.761408,-86.044369,540004
550093,39.761460,-86.041968,540005
550093,39.761470,-86.041466,540006
550093,39.761480,-86.040997,540007
550093,39.761493,-86.040403,540008
550093,39.762385,-86.040412,540009
550093,39.762385,-86.040412,550001
550093,39.765868,-86.040448,550002
550093,39.765868,-86.040448,560001
550093,39.765948,-86.040448,560002
550093,39.767148,-86.040462,560003
550093,39.768235,-86.040465,560004
550093,39.768235,-86.040465,570001
550093,39.768402,-86.040465,570002
550093,39.768754,-86.040474,570003
550093,39.770772,-86.040496,570004
550093,39.770772,-86.040496,580001
550093,39.772215,-86.040511,580002
550093,39.772322,-86.040533,580003
550093,39.772287,-86.041238,580004
550093,39.772287,-86.041238,590001
550093,39.772272,-86.041521,590002
550093,39.772306,-86.042991,590003
550093,39.772328,-86.043130,590004
550093,39.772368,-86.043262,590005
550093,39.772412,-86.043354,590006
550093,39.772486,-86.043458,590007
550093,39.772551,-86.043522,590008
550093,39.772625,-86.043576,590009
550093,39.773037,-86.043760,590010
550093,39.773163,-86.043839,590011
550093,39.773258,-86.043914,590012
550093,39.773368,-86.044029,590013
550093,39.773447,-86.044132,590014
550093,39.773518,-86.044243,590015
550093,39.773813,-86.044824,590016
550093,39.773867,-86.044903,590017
550093,39.773930,-86.044974,590018
550093,39.773999,-86.045035,590019
550093,39.774128,-86.045111,590020
550093,39.774265,-86.045165,590021
550093,39.774350,-86.045190,590022
550093,39.774492,-86.045216,590023
550093,39.774684,-86.045366,590024
550093,39.776356,-86.045375,590025
550093,39.777528,-86.045382,590026
550093,39.778236,-86.045386,590027
550093,39.781742,-86.045409,590028
550093,39.781748,-86.044854,590029
550093,39.781748,-86.044854,600001
550093,39.781749,-86.044825,600002
550093,39.781749,-86.044825,610001
550093,39.781784,-86.041669,610002
550093,39.781784,-86.041669,620001
550093,39.781796,-86.040648,620002
550093,39.781708,-86.040680,620003
550093,39.780794,-86.040667,620004
550093,39.780794,-86.040667,630001
550093,39.779930,-86.040655,630002
550093,39.779930,-86.040655,640001
550093,39.777371,-86.040621,640002
550093,39.777041,-86.040617,640003
550094,39.766900,-86.150654,10001
550094,39.766904,-86.150846,10002
550094,39.766921,-86.151579,10003
550094,39.766946,-86.152657,10004
550094,39.766969,-86.153703,10005
550094,39.766969,-86.153703,20001
550094,39.766985,-86.154468,20002
550094,39.767727,-86.154441,20003
550094,39.768424,-86.154414,20004
550094,39.769127,-86.154387,20005
550094,39.769822,-86.154360,20006
550094,39.769842,-86.155275,20007
550094,39.769855,-86.155890,20008
550094,39.769855,-86.155890,30001
550094,39.769861,-86.156175,30002
550094,39.769900,-86.157677,30003
860009,39.913473,-86.263636,10001
860009,39.913559,-86.263674,10002
860009,39.913882,-86.263851,10003
860009,39.914149,-86.262702,10004
860009,39.914099,-86.262149,10005
860009,39.913818,-86.261231,10006
860009,39.913834,-86.259865,10007
860009,39.910622,-86.259866,10008
860009,39.910682,-86.258853,10009
860009,39.910682,-86.258853,20001
860009,39.910814,-86.256617,20002
860009,39.910874,-86.255181,20003
860009,39.910900,-86.254286,20004
860009,39.910912,-86.253612,20005
860009,39.910972,-86.252486,20006
860009,39.911076,-86.249874,20007
860009,39.911120,-86.248770,20008
860009,39.911217,-86.246389,20009
860009,39.911361,-86.242273,20010
860009,39.911404,-86.240812,20011
860009,39.911437,-86.239693,20012
860009,39.911437,-86.239693,30001
860009,39.911440,-86.239589,30002
860009,39.911479,-86.237258,30003
860009,39.911535,-86.233230,30004
860009,39.911536,-86.233088,30005
860009,39.911536,-86.233088,40001
860009,39.911565,-86.230867,40002
860009,39.911606,-86.227028,40003
860009,39.911618,-86.225994,40004
860009,39.911618,-86.225994,50001
860009,39.911654,-86.222651,50002
860009,39.911682,-86.220828,50003
860009,39.911682,-86.220828,60001
860009,39.911703,-86.219471,60002
860009,39.911738,-86.217247,60003
860009,39.911744,-86.216873,60004
860009,39.911744,-86.216873,70001
860009,39.911797,-86.213391,70002
860009,39.911805,-86.212888,70003
860009,39.911805,-86.212888,80001
860009,39.911842,-86.210372,80002
860009,39.911852,-86.209676,80003
860009,39.911852,-86.209676,90001
860009,39.911890,-86.207149,90002
860009,39.911890,-86.207149,100001
860009,39.911894,-86.206925,100002
860009,39.911953,-86.203032,100003
860009,39.911961,-86.202130,100004
860009,39.911961,-86.202130,110001
860009,39.911993,-86.198373,110002
860009,39.912004,-86.197543,110003
860009,39.912004,-86.197543,120001
860009,39.912019,-86.196370,120002
860009,39.912042,-86.194549,120003
860009,39.912042,-86.194549,130001
860009,39.912049,-86.193918,130002
860009,39.912109,-86.189961,130003
860009,39.912129,-86.188589,130004
860009,39.912159,-86.186015,130005
860009,39.912159,-86.186015,140001
860009,39.912182,-86.184026,140002
860009,39.912188,-86.183042,140003
860009,39.912188,-86.183042,150001
860009,39.912206,-86.180551,150002
860009,39.912213,-86.179392,150003
860009,39.912219,-86.178654,150004
860009,39.912230,-86.176922,150005
860009,39.912235,-86.176109,150006
860009,39.912235,-86.176109,160001
860009,39.912246,-86.174601,160002
860009,39.912248,-86.172833,160003
860009,39.912248,-86.171489,160004
860009,39.912249,-86.170758,160005
860009,39.912250,-86.169186,160006
860009,39.912250,-86.167821,160007
860009,39.912251,-86.165065,160008
860009,39.912259,-86.164563,160009
860009,39.912259,-86.164563,170001
860009,39.912278,-86.163401,170002
860009,39.912301,-86.161846,170003
860009,39.912324,-86.160264,170004
860009,39.912361,-86.157883,170005
860009,39.912372,-86.157191,170006
860009,39.912372,-86.157191,180001
860009,39.912377,-86.156885,180002
860009,39.912381,-86.156585,180003
860009,39.912396,-86.155466,180004
860009,39.912426,-86.153063,180005
860009,39.912452,-86.150657,180006
860009,39.912471,-86.148889,180007
860009,39.912488,-86.147449,180008
860009,39.912505,-86.145849,180009
860009,39.912500,-86.144134,180010
860009,39.912500,-86.144134,190001
860009,39.912499,-86.143956,190002
860009,39.912496,-86.142426,190003
860009,39.912496,-86.142426,200001
860009,39.912496,-86.142138,200002
860009,39.912489,-86.139792,200003
860009,39.912485,-86.138704,200004
860009,39.912485,-86.138704,210001
860009,39.912483,-86.138448,210002
860009,39.912482,-86.136979,210003
860009,39.912482,-86.136979,220001
860009,39.912478,-86.133756,220002
860009,39.912477,-86.133004,220003
860009,39.912477,-86.133004,230001
860009,39.912476,-86.130027,230002
860009,39.912476,-86.129885,230003
860009,39.912476,-86.129885,240001
860009,39.912477,-86.127521,240002
860009,39.912477,-86.127521,250001
860009,39.912477,-86.125653,250002
860009,39.912473,-86.123283,250003
860009,39.912470,-86.122281,250004
860009,39.912470,-86.122281,260001
860009,39.912464,-86.119311,260002
860009,39.912456,-86.119080,260003
860009,39.912449,-86.118869,260004
860009,39.912402,-86.118181,260005
860009,39.912381,-86.117666,260006
860009,39.912381,-86.117666,270001
860009,39.912379,-86.117635,270002
860009,39.912375,-86.117329,270003
860009,39.912368,-86.115710,270004
860009,39.912349,-86.112701,270005
860009,39.912345,-86.112437,270006
860009,39.912335,-86.112188,270007
860009,39.912295,-86.111692,270008
860009,39.912266,-86.111442,270009
860009,39.912231,-86.111196,270010
860009,39.912145,-86.110711,270011
860009,39.912035,-86.110232,270012
860009,39.911921,-86.109822,270013
860009,39.912067,-86.109762,270014
860009,39.912446,-86.109583,270015
860009,39.912589,-86.109541,270016
860009,39.912732,-86.109527,270017
860009,39.914165,-86.109516,270018
860009,39.914165,-86.109516,280001
860009,39.915944,-86.109502,280002
860009,39.915944,-86.109502,290001
860009,39.916466,-86.109498,290002
860009,39.917424,-86.109483,290003
860009,39.917885,-86.109475,290004
860009,39.917891,-86.109407,290005
860009,39.917924,-86.109286,290006
860009,39.917952,-86.109215,290007
860009,39.917990,-86.109151,290008
860009,39.918037,-86.109102,290009
860009,39.918255,-86.108932,290010
860009,39.918304,-86.108907,290011
860009,39.918436,-86.108880,290012
860009,39.918516,-86.108887,290013
860009,39.918595,-86.108909,290014
860009,39.918664,-86.108945,290015
860009,39.918729,-86.108992,290016
860009,39.918784,-86.109053,290017
860009,39.918828,-86.109125,290018
860009,39.918860,-86.109207,290019
860009,39.918890,-86.109332,290020
860009,39.918903,-86.109460,290021
860009,39.918901,-86.109553,290022
860009,39.918901,-86.109553,300001
860009,39.918900,-86.109574,300002
860009,39.918886,-86.109688,300003
860009,39.918861,-86.109774,300004
860009,39.918828,-86.109852,300005
860009,39.918786,-86.109912,300006
860009,39.918734,-86.109958,300007
860009,39.918660,-86.110001,300008
860009,39.918583,-86.110029,300009
860009,39.918470,-86.110042,300010
860009,39.918358,-86.110038,300011
860009,39.918289,-86.110020,300012
860009,39.918119,-86.109926,300013
860009,39.918021,-86.109847,300014
860009,39.917980,-86.109804,300015
860009,39.917947,-86.109750,300016
860009,39.917920,-86.109689,300017
860009,39.917898,-86.109621,300018
860009,39.917887,-86.109550,300019
860009,39.917885,-86.109475,300020
860009,39.917424,-86.109483,300021
860009,39.916466,-86.109498,300022
860009,39.916062,-86.109501,300023
860009,39.916062,-86.109501,310001
860009,39.913544,-86.109521,310002
860009,39.913544,-86.109521,320001
860009,39.912732,-86.109527,320002
860009,39.912589,-86.109541,320003
860009,39.912446,-86.109583,320004
860009,39.912067,-86.109762,320005
860009,39.911921,-86.109822,320006
860009,39.911639,-86.108843,320007
860009,39.911433,-86.108193,320008
860009,39.911322,-86.107871,320009
860009,39.910860,-86.106660,320010
860009,39.910592,-86.105981,320011
860009,39.910592,-86.105981,330001
860009,39.910172,-86.104916,330002
860009,39.909397,-86.102954,330003
860009,39.909217,-86.102500,330004
860009,39.908701,-86.101139,330005
860009,39.908628,-86.100918,330006
860009,39.908628,-86.100918,340001
860009,39.908592,-86.100810,340002
860009,39.908362,-86.100064,340003
860009,39.908096,-86.099128,340004
860009,39.907882,-86.098278,340005
860009,39.907494,-86.096831,340006
860009,39.907494,-86.096831,350001
860009,39.907406,-86.096504,350002
860009,39.906767,-86.094083,350003
860009,39.906464,-86.092858,350004
860009,39.905699,-86.089018,350005
860009,39.905699,-86.089018,360001
860009,39.905677,-86.088904,360002
860009,39.905386,-86.087444,360003
860009,39.905278,-86.086877,360004
860009,39.905224,-86.086570,360005
860009,39.905176,-86.086259,360006
860009,39.905096,-86.085635,360007
860009,39.905064,-86.085318,360008
860009,39.905038,-86.085015,360009
860009,39.905001,-86.084401,360010
860009,39.904987,-86.083788,360011
860009,39.904989,-86.083211,360012
860009,39.904993,-86.082769,360013
860009,39.904993,-86.082769,370001
860009,39.905011,-86.080826,370002
860009,39.905030,-86.078691,370003
860009,39.905059,-86.075865,370004
860009,39.905079,-86.074111,370005
860009,39.905105,-86.071527,370006
860009,39.905125,-86.069659,370007
860009,39.905153,-86.067068,370008
860009,39.905150,-86.067057,370009
860009,39.905157,-86.066786,370010
860009,39.905189,-86.065375,370011
860009,39.906622,-86.065390,370012
860009,39.906642,-86.066791,370013
860009,39.905157,-86.066786,370014
860009,39.905150,-86.067057,370015
860009,39.905153,-86.067068,370016
860009,39.905125,-86.069659,370017
860009,39.905105,-86.071527,370018
860009,39.905079,-86.074111,370019
860009,39.904813,-86.074106,370020
860009,39.904869,-86.074538,370021
860009,39.904874,-86.074634,370022
860009,39.904872,-86.075343,370023
860009,39.904860,-86.075393,370024
860009,39.904780,-86.075581,370025
860009,39.904761,-86.075656,370026
860009,39.904757,-86.075859,370027
860009,39.905059,-86.075865,370028
860009,39.905078,-86.074229,370029
860009,39.905078,-86.074229,380001
860009,39.905079,-86.074111,380002
860009,39.905105,-86.071527,380003
860009,39.905125,-86.069659,380004
860009,39.905153,-86.067068,380005
860009,39.905150,-86.067057,380006
860009,39.905157,-86.066786,380007
860009,39.905189,-86.065375,380008
860009,39.906348,-86.065387,380009
860009,39.906348,-86.065387,390001
860009,39.906622,-86.065390,390002
860009,39.906642,-86.066791,390003
860009,39.906657,-86.067943,390004
860009,39.907303,-86.070003,390005
860009,39.907841,-86.069996,390006
860009,39.907849,-86.067939,390007
860009,39.907489,-86.067940,390008
860009,39.907489,-86.067940,400001
860009,39.906657,-86.067943,400002
860009,39.906642,-86.066791,400003
860009,39.906622,-86.065390,400004
860009,39.906566,-86.061324,400005
860009,39.906566,-86.061324,410001
860009,39.906558,-86.060778,410002
860009,39.905305,-86.060339,410003
860009,39.905310,-86.059407,410004
860009,39.905310,-86.059407,420001
860009,39.905319,-86.057937,420002
860009,39.905319,-86.057010,420003
860009,39.905316,-86.056308,420004
860009,39.905318,-86.055035,420005
860009,39.905318,-86.055035,430001
860009,39.905318,-86.054843,430002
860009,39.905239,-86.053106,430003
860009,39.905206,-86.052286,430004
860009,39.905189,-86.050664,430005
860009,39.905184,-86.049730,430006
860009,39.905180,-86.048953,430007
860009,39.905180,-86.048953,440001
860009,39.905179,-86.048779,440002
860009,39.905180,-86.046765,440003
860009,39.905174,-86.046080,440004
860009,39.905153,-86.043246,440005
860009,39.905151,-86.043022,440006
860009,39.905171,-86.039546,440007
860009,39.904386,-86.039547,440008
860009,39.904386,-86.039547,450001
860009,39.903340,-86.039547,450002
860009,39.903224,-86.039525,450003
860009,39.903115,-86.039482,450004
860009,39.903011,-86.039417,450005
860009,39.902918,-86.039327,450006
860009,39.902570,-86.038884,450007
860009,39.902286,-86.038517,450008
860009,39.902286,-86.038517,460001
860009,39.901903,-86.038025,460002
860009,39.901838,-86.037960,460003
860009,39.901742,-86.037885,460004
860009,39.901640,-86.037824,460005
860009,39.901561,-86.037787,460006
860009,39.901454,-86.037755,460007
860009,39.901317,-86.037736,460008
860009,39.900537,-86.037743,460009
860009,39.900370,-86.037763,460010
860009,39.900317,-86.037781,460011
860009,39.900183,-86.037837,460012
860009,39.900133,-86.037869,460013
860009,39.900012,-86.037961,460014
860009,39.899921,-86.038057,460015
860009,39.899863,-86.038128,460016
860009,39.899778,-86.038270,460017
860009,39.899720,-86.038394,460018
860009,39.899673,-86.038526,460019
860009,39.899634,-86.038700,460020
860009,39.899614,-86.038882,460021
860009,39.899614,-86.042339,460022
860009,39.899638,-86.042514,460023
860009,39.899689,-86.042682,460024
860009,39.899747,-86.042803,460025
860009,39.899782,-86.042857,460026
860009,39.900088,-86.043251,460027
860009,39.900088,-86.043251,470001
860009,39.900619,-86.043934,470002
860009,39.900676,-86.044045,470003
860009,39.900717,-86.044170,470004
860009,39.900884,-86.044118,470005
860009,39.900986,-86.044065,470006
860009,39.901058,-86.044008,470007
860009,39.901104,-86.043966,470008
860009,39.901230,-86.043802,470009
860009,39.901230,-86.043802,480001
860009,39.901921,-86.042897,480002
860009,39.901990,-86.042776,480003
860009,39.902028,-86.042677,480004
860009,39.902053,-86.042570,480005
860009,39.902067,-86.042459,480006
860009,39.902070,-86.042388,480007
860009,39.902072,-86.040559,480008
860010,39.902072,-86.040559,10001
860010,39.902073,-86.039790,10002
860010,39.902090,-86.039647,10003
860010,39.902118,-86.039541,10004
860010,39.902140,-86.039477,10005
860010,39.902204,-86.039356,10006
860010,39.902570,-86.038884,10007
860010,39.902918,-86.039327,10008
860010,39.903011,-86.039417,10009
860010,39.903115,-86.039482,10010
860010,39.903224,-86.039525,10011
860010,39.903340,-86.039547,10012
860010,39.905171,-86.039546,10013
860010,39.905168,-86.040067,10014
860010,39.905168,-86.040067,20001
860010,39.905151,-86.043022,20002
860010,39.905153,-86.043246,20003
860010,39.905174,-86.046080,20004
860010,39.905180,-86.046765,20005
860010,39.905179,-86.048779,20006
860010,39.905184,-86.049730,20007
860010,39.905188,-86.050347,20008
860010,39.905188,-86.050347,30001
860010,39.905189,-86.050664,30002
860010,39.905206,-86.052286,30003
860010,39.905239,-86.053106,30004
860010,39.905309,-86.054640,30005
860010,39.905309,-86.054640,40001
860010,39.905318,-86.054843,40002
