stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10523,10523,"Franklin Rd & Bellwood Dr",,  39.814184, -86.026826,,,0,
10524,10524,"Franklin Rd & 30th St",,  39.811889, -86.026814,,,0,
10530,10530,"Post Rd & 42nd St",,  39.834492, -86.010221,,,0,
10531,10531,"30th St & Huber St",,  39.811132, -86.030064,,,0,
10532,10532,"30th St & Enterprise St",,  39.811205, -86.031421,,,0,
10533,10533,"30th St & Richardt Ave",,  39.811070, -86.036008,,,0,
10534,10534,"30th St & Elmhurst Dr",,  39.811087, -86.040049,,,0,
10535,10535,"30th St & Shadeland Ave",,  39.811152, -86.045381,,,0,
10536,10536,"Shadeland Ave & Private Dr",,  39.813611, -86.045601,,,0,
10537,10537,"Shadeland Ave & 33rd St",,  39.816120, -86.045636,,,0,
10538,10538,"34th St & Shadeland Ave",,  39.818462, -86.046404,,,0,
10539,10539,"34th St & Edmondson Ave",,  39.818408, -86.051046,,,0,
10540,10540,"34th St & Elizabeth St",,  39.818409, -86.052392,,,0,
10541,10541,"34th St & Private Dr",,  39.818404, -86.054866,,,0,
10542,10542,"34th St & Arlington Ave",,  39.818388, -86.065332,,,0,
10543,10543,"34th St & Private Dr",,  39.818400, -86.068155,,,0,
10544,10544,"34th St & Layman Ave",,  39.818386, -86.072801,,,0,
10545,10545,"34th St & Downey Ave",,  39.818402, -86.077604,,,0,
10546,10546,"34th St & Butler Ave",,  39.818412, -86.080445,,,0,
10550,10550,"34th St & Emerson Ave",,  39.818419, -86.082901,,,0,
10551,10551,"34th St & Bancroft St",,  39.818407, -86.084870,,,0,
10552,10552,"34th St & Dequincy St",,  39.818381, -86.087543,,,0,
10553,10553,"34th St & Wallace Ave",,  39.818371, -86.088768,,,0,
10555,10555,"34th St & Drexel Ave",,  39.818333, -86.092417,,,0,
10557,10557,"34th St & Colorado Ave",,  39.818313, -86.094709,,,0,
10559,10559,"34th St & Forest Manor Ave",,  39.818286, -86.097678,,,0,
10560,10560,"34th St & Chester Dr",,  39.818255, -86.100013,,,0,
10561,10561,"34th St & Sherman Dr",,  39.818238, -86.102484,,,0,
10562,10562,"34th St & Station St",,  39.818223, -86.104157,,,0,
10564,10564,"34th St & Olney St",,  39.818221, -86.106880,,,0,
10565,10565,"34th St & Adams St",,  39.818208, -86.108229,,,0,
10566,10566,"34th St & Lasalle St",,  39.818185, -86.109806,,,0,
10567,10567,"34th St & Dearborn St",,  39.818190, -86.112031,,,0,
10568,10568,"34th St & Parker Ave",,  39.818191, -86.113256,,,0,
10569,10569,"34th St & Oxford St",,  39.818190, -86.114872,,,0,
10571,10571,"34th St & Temple Ave",,  39.818180, -86.118247,,,0,
10572,10572,"34th St & Tacoma Ave",,  39.818163, -86.119881,,,0,
10573,10573,"34th St & Keystone Ave",,  39.818146, -86.121992,,,0,
10575,10575,"34th St & Baltimore Ave",,  39.818147, -86.123843,,,0,
10576,10576,"34th St & Nicholas Ave",,  39.818122, -86.126773,,,0,
10577,10577,"34th St & Orchard Ave",,  39.818120, -86.128026,,,0,
10578,10578,"34th St & Schofield Ave",,  39.818133, -86.129536,,,0,
10579,10579,"34th St & Ralston Ave",,  39.818124, -86.130970,,,0,
10580,10580,"34th St & Hovey St",,  39.818113, -86.132465,,,0,
10581,10581,"Sutherland Ave & 34th St",,  39.817777, -86.134820,,,0,
10582,10582,"Sutherland Ave & A J Brown Ave",,  39.816715, -86.135372,,,0,
10583,10583,"Sutherland Ave & Winthrop Ave",,  39.815959, -86.137666,,,0,
10584,10584,"Sutherland Ave & Guilford Ave",,  39.815550, -86.139002,,,0,
10585,10585,"Sutherland Ave & Private Dr",,  39.814813, -86.140634,,,0,
10586,10586,"Sutherland Ave & 32nd St",,  39.813232, -86.141182,,,0,
10587,10587,"Sutherland Ave & 30th St",,  39.811009, -86.141676,,,0,
10588,10588,"30th St & Fall Creek Pkwy N Dr",,  39.810464, -86.143409,,,0,
10589,10589,"30th St & College Ave",,  39.810406, -86.145477,,,0,
10591,10591,"30th St & Ruckle St",,  39.810356, -86.148257,,,0,
10593,10593,"Central Ave & 30th St",,  39.810015, -86.149664,,,0,
10594,10594,"Central Ave & 29th St",,  39.808599, -86.149654,,,0,
10595,10595,"Central Ave & Fall Creek Pkwy N Dr",,  39.806356, -86.149635,,,0,
10596,10596,"Central Ave & 25th St",,  39.802829, -86.149603,,,0,
10597,10597,"Central Ave & 24th St",,  39.801291, -86.149582,,,0,
10598,10598,"Central Ave & 23rd St",,  39.799468, -86.149580,,,0,
10599,10599,"Central Ave & 22nd St",,  39.797138, -86.149592,,,0,
10600,10600,"Central Ave & 21st St",,  39.795930, -86.149566,,,0,
10601,10601,"Central Ave & 20th St",,  39.794033, -86.149577,,,0,
10604,10604,"Fort Wayne Ave & New Jersey St",,  39.780519, -86.150102,,,0,
10605,10605,"Fort Wayne Ave & 09th St",,  39.779297, -86.151324,,,0,
10606,10606,"Alabama St & Walnut St",,  39.776819, -86.152414,,,0,
10607,10607,"Alabama St & North St",,  39.775587, -86.152401,,,0,
10608,10608,"Alabama St & Michigan St",,  39.773527, -86.152479,,,0,
10611,10611,"Central Ave & Fall Creek Pkwy S Dr",,  39.805006, -86.149604,,,0,
10617,10617,"Sutherland Ave & A J Brown Ave",,  39.816358, -86.136017,,,0,
10618,10618,"33rd St & Downey Ave",,  39.815520, -86.078320,,,0,
10700,10700,"Fort Wayne Ave & Sahm St",,  39.779279, -86.151182,,,0,
10701,10701,"Fort Wayne Ave & New Jersey St",,  39.780401, -86.150087,,,0,
10702,10702,"10th St & East St",,  39.780753, -86.148570,,,0,
10703,10703,"10th St & College Ave",,  39.780651, -86.145321,,,0,
10704,10704,"10th St & Massachusetts Ave",,  39.781159, -86.142549,,,0,
10706,10706,"10th St & Highland Ave",,  39.781175, -86.137397,,,0,
10707,10707,"10th St & Oriental St",,  39.781231, -86.135576,,,0,
10708,10708,"10th St & Arsenal Ave",,  39.781245, -86.133544,,,0,
10709,10709,"10th St & Newman St",,  39.781250, -86.131680,,,0,
10711,10711,"10th St & Woodruff Pl Middle D",,  39.781270, -86.128691,,,0,
10712,10712,"10th St & Woodruff Pl E Dr",,  39.781284, -86.127175,,,0,
10713,10713,"10th St & Jefferson Ave",,  39.781329, -86.123443,,,0,
10714,10714,"10th St & Keystone Ave",,  39.781291, -86.121909,,,0,
10716,10716,"10th St & Temple Ave",,  39.781288, -86.118661,,,0,
10717,10717,"10th St & Rural St",,  39.781330, -86.116836,,,0,
10718,10718,"10th St & Parker Ave",,  39.781345, -86.114470,,,0,
10719,10719,"10th St & Gray St",,  39.781357, -86.112057,,,0,
10720,10720,"10th St & Lasalle St",,  39.781368, -86.109965,,,0,
10722,10722,"10th St & Olney St",,  39.781376, -86.106450,,,0,
10724,10724,"10th St & Kealing Ave",,  39.781383, -86.104407,,,0,
10725,10725,"10th St & Bradley Ave",,  39.781398, -86.101365,,,0,
10726,10726,"10th St & Denny St",,  39.781401, -86.099750,,,0,
10727,10727,"10th St & Grant Ave",,  39.781419, -86.097782,,,0,
10729,10729,"10th St & Euclid Ave",,  39.781409, -86.095366,,,0,
10730,10730,"10th St & Linwood Ave",,  39.781434, -86.093114,,,0,
10731,10731,"10th St & Bosart Ave",,  39.781464, -86.090730,,,0,
10733,10733,"10th St & Dequincy St",,  39.781478, -86.087695,,,0,
10734,10734,"10th St & Riley Ave",,  39.781486, -86.086254,,,0,
10736,10736,"10th St & Emerson Ave",,  39.781501, -86.083725,,,0,
10738,10738,"10th St & Butler Ave",,  39.781514, -86.080676,,,0,
10739,10739,"10th St & Hawthorne Ln",,  39.781521, -86.078715,,,0,
10740,10740,"10th St & Irvington Ave",,  39.781531, -86.076733,,,0,
10741,10741,"Ritter Ave & 10th St",,  39.781956, -86.073690,,,0,
10742,10742,"Ritter Ave -1200 N",,  39.783439, -86.073695,,,0,
10743,10743,"Ritter Ave & 13th St",,  39.785133, -86.073712,,,0,
10744,10744,"1450 N Ritter Ave - Community Hosp East",,  39.787406, -86.073740,,,0,
10745,10745,"Ritter Ave & 16th St",,  39.788721, -86.073744,,,0,
10747,10747,"16th St & Lesley Ave",,  39.788885, -86.071546,,,0,
10748,10748,"16th St & Graham Ave",,  39.788895, -86.069254,,,0,
10750,10750,"16th St & Priscilla Ave",,  39.788898, -86.066799,,,0,
10751,10751,"16th St & Arlington Ave",,  39.788909, -86.064589,,,0,
10753,10753,"Arlington Ave & Village Plaza N Dr",,  39.786897, -86.064435,,,0,
10754,10754,"Arlington Ave & Village Plaza S Dr",,  39.785733, -86.064411,,,0,
10755,10755,"Arlington Ave & 12th St",,  39.784542, -86.064397,,,0,
10756,10756,"Arlington Ave & Eastridge Dr",,  39.783257, -86.064389,,,0,
10757,10757,"10th St & Arlington Ave",,  39.781585, -86.063721,,,0,
10758,10758,"10th St & Sheridan Ave",,  39.781656, -86.059851,,,0,
10759,10759,"10th St & Ridgeview Dr",,  39.781669, -86.057502,,,0,
10760,10760,"10th St & Edmondson Ave",,  39.781707, -86.050230,,,0,
10761,10761,"10th St - 6900 E",,  39.781712, -86.047052,,,0,
10762,10762,"10th St & Shadeland Ave",,  39.781722, -86.044853,,,0,
10763,10763,"10th St - 7030 E",,  39.781703, -86.044825,,,0,
10764,10764,"10th St & Shortridge Rd",,  39.781721, -86.041669,,,0,
10765,10765,"Shortridge Rd - 900 N",,  39.780793, -86.040746,,,0,
10766,10766,"Shortridge Rd - 800 N-USPS",,  39.779929, -86.040738,,,0,
10770,10770,"10th St & Hartman Dr",,  39.781809, -86.039204,,,0,
10771,10771,"10th St & Sadlier Dr",,  39.781821, -86.036944,,,0,
10772,10772,"10th St & Payton Ave",,  39.781842, -86.032966,,,0,
10773,10773,"10th St & Carroll White Dr",,  39.781854, -86.029102,,,0,
10774,10774,"10th St & Franklin Rd",,  39.781846, -86.026647,,,0,
10776,10776,"10th St & Cecil Ave",,  39.781889, -86.023210,,,0,
10778,10778,"10th St & Eaton Ave",,  39.781935, -86.019858,,,0,
10779,10779,"10th St & Fenton Ave",,  39.781951, -86.018225,,,0,
10780,10780,"10th St & Harbison Ave",,  39.781975, -86.014927,,,0,
10781,10781,"10th St & Bazil Ave",,  39.781995, -86.011953,,,0,
10782,10782,"10th St & Post Rd",,  39.782001, -86.008971,,,0,
10783,10783,"10th St - 9150 E",,  39.782041, -86.006619,,,0,
10784,10784,"10th St & Wittfield St",,  39.782078, -86.004022,,,0,
10785,10785,"10th St & Bonar Ave",,  39.782112, -86.001830,,,0,
10786,10786,"10th St & Delbrick Ln",,  39.782139, -85.999041,,,0,
10788,10788,"10th St & Hathaway Dr",,  39.782170, -85.995967,,,0,
10789,10789,"10th St & Mitthoefer Rd",,  39.782189, -85.991181,,,0,
10790,10790,"Mitthoefer Rd & 10th St",,  39.781532, -85.990473,,,0,
10791,10791,"E Washington  St - Sam's Club",,  39.774968, -85.974262,,,0,
10792,10792,"E Washington St & German Church Rd - Marsh",,  39.774919, -85.972152,,,0,
10793,10793,"Mitthoefer Rd & Michigan St",,  39.778645, -85.990229,,,0,
10794,10794,"Mitthoefer Rd & Michigan St",,  39.778658, -85.990463,,,0,
10795,10795,"10th St & Mitthoefer Rd",,  39.782371, -85.991057,,,0,
10796,10796,"10th St & Hathaway Dr",,  39.782223, -85.995625,,,0,
10798,10798,"10th St & Schleicher Ave",,  39.782187, -85.998849,,,0,
10799,10799,"10th St & Bonar Ave",,  39.782167, -86.001706,,,0,
10800,10800,"10th St & Wittfield St",,  39.782097, -86.004253,,,0,
10801,10801,"10th St - 9200 E",,  39.782138, -86.006232,,,0,
10802,10802,"10th St & Post Rd",,  39.782135, -86.010014,,,0,
10804,10804,"10th St & Routiers Ave",,  39.782036, -86.013572,,,0,
10805,10805,"10th St & Fenton Ave",,  39.782001, -86.017902,,,0,
10806,10806,"10th St & Eaton Ave",,  39.781983, -86.019549,,,0,
10808,10808,"10th St & Cecil Ave",,  39.781951, -86.022823,,,0,
10810,10810,"10th St & Franklin Rd",,  39.781927, -86.026021,,,0,
10811,10811,"10th St & Carroll White Dr",,  39.781900, -86.029469,,,0,
10812,10812,"10th St & Payton Ave",,  39.781896, -86.033347,,,0,
10813,10813,"10th St & Mitchner Ave",,  39.781882, -86.035229,,,0,
10814,10814,"10th St & Hartman Dr",,  39.781867, -86.039022,,,0,
10815,10815,"10th St & Shortridge Rd",,  39.781871, -86.040439,,,0,
10816,10816,"10th St -7100 E",,  39.781821, -86.042904,,,0,
10817,10817,"10th St - 6900 E",,  39.781816, -86.047231,,,0,
10818,10818,"10th St & Edmondson Ave",,  39.781764, -86.050532,,,0,
10819,10819,"10th St & Ridgeview Dr",,  39.781719, -86.057271,,,0,
10820,10820,"10th St & Sheridan Ave",,  39.781698, -86.059321,,,0,
10821,10821,"10th St & Arlington Ave",,  39.781713, -86.063918,,,0,
10822,10822,"Arlington Ave & 11th St",,  39.782511, -86.064150,,,0,
10823,10823,"Arlington Ave & 12th St",,  39.784339, -86.064171,,,0,
10824,10824,"Arlington Ave & Village Plaza S Dr",,  39.785808, -86.064233,,,0,
10825,10825,"Arlington Ave & 14th St",,  39.787156, -86.064237,,,0,
10826,10826,"16th St & Arlington Ave",,  39.789029, -86.064857,,,0,
10827,10827,"16th St & Priscilla Ave",,  39.788995, -86.066572,,,0,
10829,10829,"16th St & Graham Ave",,  39.788990, -86.068942,,,0,
10830,10830,"16th St & Lesley Ave",,  39.788979, -86.071265,,,0,
10831,10831,"Ritter Ave & 16th St",,  39.787435, -86.073929,,,0,
10832,10832,"Ritter Ave & 13th St",,  39.785396, -86.073874,,,0,
10833,10833,"Ritter Ave -1100 N",,  39.783507, -86.073859,,,0,
10834,10834,"Ritter Ave & 10th St",,  39.782156, -86.073819,,,0,
10835,10835,"10th St & Irvington Ave",,  39.781639, -86.076456,,,0,
10836,10836,"10th St & Hawthorne Ln",,  39.781619, -86.078975,,,0,
10838,10838,"10th St & Leland Ave",,  39.781601, -86.081676,,,0,
10839,10839,"10th St & Emerson Ave",,  39.781591, -86.082982,,,0,
10841,10841,"10th St & Riley Ave",,  39.781570, -86.085821,,,0,
10842,10842,"10th St & Dequincy St",,  39.781570, -86.087319,,,0,
10844,10844,"10th St & Bosart Ave",,  39.781543, -86.090375,,,0,
10845,10845,"10th St & Linwood Ave",,  39.781535, -86.092553,,,0,
10846,10846,"10th St & Euclid Ave",,  39.781522, -86.094442,,,0,
10847,10847,"10th St & Gladstone Ave",,  39.781511, -86.096780,,,0,
10848,10848,"10th St & Grant Ave",,  39.781506, -86.098032,,,0,
10849,10849,"10th St & Denny St",,  39.781502, -86.099886,,,0,
10850,10850,"10th St & Sherman Dr",,  39.781489, -86.101960,,,0,
10851,10851,"10th St & Ewing St",,  39.781470, -86.104653,,,0,
10852,10852,"10th St & Olney St",,  39.781457, -86.107361,,,0,
10853,10853,"10th St & Lasalle St",,  39.781447, -86.109471,,,0,
10854,10854,"10th St & Gray St",,  39.781442, -86.111328,,,0,
10855,10855,"10th St & Parker Ave",,  39.781425, -86.113645,,,0,
10857,10857,"10th St & Rural St",,  39.781418, -86.116135,,,0,
10858,10858,"10th St & Temple Ave",,  39.781397, -86.118711,,,0,
10859,10859,"10th St & Keystone Ave",,  39.781383, -86.121042,,,0,
10860,10860,"10th St & Jefferson Ave",,  39.781371, -86.123337,,,0,
10861,10861,"10th St & Woodruff Pl E Dr",,  39.781363, -86.126727,,,0,
10862,10862,"10th St & Sterling St",,  39.781347, -86.128563,,,0,
10864,10864,"10th St & Newman St",,  39.781320, -86.131264,,,0,
10865,10865,"10th St & Arsenal Ave",,  39.781350, -86.132758,,,0,
10866,10866,"10th St & Oriental St",,  39.781299, -86.135259,,,0,
10867,10867,"10th St & Brookside Ave",,  39.781328, -86.136918,,,0,
10868,10868,"10th St & Massachusetts Ave",,  39.781339, -86.138928,,,0,
10869,10869,"10th St & Bellefontaine St",,  39.781292, -86.142902,,,0,
10870,10870,"10th St & College Ave",,  39.780760, -86.144848,,,0,
10871,10871,"10th St & East St",,  39.780838, -86.148617,,,0,
10872,10872,"Fort Wayne Ave & 40 & 8 Ave",,  39.776017, -86.155119,,,0,
10875,10875,"Pennsylvania St & Ohio St",,  39.770140, -86.156216,,,0,
10876,10876,"Pennsylvania St & Michigan St",,  39.773287, -86.156174,,,0,
10884,10884,"10th St & Porto Alegre",,  39.779646, -86.187441,,,0,
10885,10885,"10th St & White River Pkwy W Dr",,  39.780856, -86.191794,,,0,
10886,10886,"10th St & Miley Ave",,  39.780824, -86.192886,,,0,
10887,10887,"10th St & Traub Ave",,  39.780810, -86.195356,,,0,
10888,10888,"10th St & Belmont Ave",,  39.780794, -86.197017,,,0,
10890,10890,"10th St & Pershing Ave",,  39.780784, -86.199301,,,0,
10891,10891,"10th St & Mount St",,  39.780761, -86.201803,,,0,
10892,10892,"10th St & King Ave",,  39.780752, -86.203745,,,0,
10893,10893,"10th St & Holmes Ave",,  39.780721, -86.205065,,,0,
10894,10894,"10th St & Winfield Ave",,  39.780723, -86.207150,,,0,
10895,10895,"10th St & Sharon Ave",,  39.780707, -86.208221,,,0,
10896,10896,"10th St & Concord Ct",,  39.780669, -86.210455,,,0,
10897,10897,"10th St & Goodlet Ave",,  39.780643, -86.211764,,,0,
10898,10898,"10th St & Centennial St",,  39.780622, -86.213340,,,0,
10901,10901,"10th St & Exeter Ave",,  39.780524, -86.219644,,,0,
10902,10902,"10th St & Somerset Ave",,  39.780487, -86.222149,,,0,
10903,10903,"10th St & Luett Ave",,  39.780464, -86.224024,,,0,
10904,10904,"10th St & Mc Clure St",,  39.780443, -86.226760,,,0,
10905,10905,"10th St - 4400 W",,  39.780370, -86.231570,,,0,
10907,10907,"10th St - 4600 W",,  39.780257, -86.236717,,,0,
10908,10908,"10th St & Main St",,  39.780212, -86.239699,,,0,
10909,10909,"10th St & Winton Ave",,  39.780115, -86.243893,,,0,
10917,10917,"16th St & Gerrard Ave",,  39.787359, -86.249494,,,0,
10918,10918,"16th St & Beeler Ave",,  39.787320, -86.251789,,,0,
10919,10919,"16th St & Norfolk St",,  39.787257, -86.253920,,,0,
10920,10920,"16th St & Whitcomb Ave",,  39.787222, -86.256453,,,0,
10921,10921,"Cunningham Rd & Cadillac Dr",,  39.788662, -86.258963,,,0,
10922,10922,"Cunningham Rd & 18th St",,  39.790852, -86.260149,,,0,
10923,10923,"Cunningham Rd & Clark Rd",,  39.793545, -86.261624,,,0,
10924,10924,"Cunningham Rd & Speedway Dr",,  39.794835, -86.262322,,,0,
10925,10925,"Cunningham Rd & Augusta Dr N",,  39.796061, -86.263151,,,0,
10926,10926,"Cunningham Rd & Private Dr",,  39.797735, -86.264696,,,0,
10927,10927,"Parkwood Dr - Speedway Center",,  39.800171, -86.264667,,,0,
10928,10928,"25th St & Parkwood Dr",,  39.801719, -86.265222,,,0,
10930,10930,"25th St & Shopping Center Dr - 6200 W",,  39.802223, -86.268141,,,0,
10931,10931,"25th St & High School Rd",,  39.802813, -86.269670,,,0,
10932,10932,"High School Rd & Hickorywood Ct",,  39.804805, -86.269840,,,0,
10933,10933,"High School Rd & Hollister Dr",,  39.807289, -86.269890,,,0,
10934,10934,"High School Rd & 30th St",,  39.809115, -86.269913,,,0,
10935,10935,"High School Rd & Columbine Dr",,  39.811585, -86.269967,,,0,
10936,10936,"High School Rd & Thistle Dr",,  39.814580, -86.270043,,,0,
10937,10937,"High School Rd & 34th St",,  39.816049, -86.270067,,,0,
10938,10938,"High School Rd & 35th Pl",,  39.818151, -86.270103,,,0,
10939,10939,"High School Rd & Monarch Cir",,  39.819104, -86.270122,,,0,
10940,10940,"High School Rd & Ashway Dr",,  39.822049, -86.270172,,,0,
10941,10941,"High School Rd & Shopping Center Dr - Home Depot",,  39.825231, -86.270222,,,0,
10942,10942,"Westhaven Dr & Private Dr",,  39.827109, -86.271730,,,0,
10943,10943,"Glenarm Dr & Gateway Dr",,  39.827784, -86.273915,,,0,
10944,10944,"Gateway Dr & High School Rd",,  39.828571, -86.271294,,,0,
10945,10945,"High School Rd & 38th St",,  39.824768, -86.270421,,,0,
10946,10946,"High School Rd & Ashway Dr",,  39.822328, -86.270371,,,0,
10948,10948,"High School Rd & Monarch Dr",,  39.819869, -86.270296,,,0,
10950,10950,"High School Rd & 34th St",,  39.816465, -86.270220,,,0,
10951,10951,"High School Rd & Thistle Dr",,  39.814623, -86.270196,,,0,
10952,10952,"High School Rd & Columbine Dr",,  39.811889, -86.270137,,,0,
10953,10953,"High School Rd & 30th St",,  39.809435, -86.270091,,,0,
10954,10954,"High School Rd & Hollister Dr",,  39.807593, -86.270053,,,0,
10955,10955,"High School Rd & Embassy Row",,  39.804604, -86.270002,,,0,
10956,10956,"25th St & High School Rd",,  39.802554, -86.268770,,,0,
10957,10957,"25th St - 6150 W",,  39.801734, -86.267511,,,0,
10958,10958,"25th St & Parkwood Dr",,  39.801641, -86.264951,,,0,
10959,10959,"Parkwood Dr- Speedway Center",,  39.800085, -86.264788,,,0,
10960,10960,"Cunningham Rd - 2200 N",,  39.797549, -86.264670,,,0,
10961,10961,"Cunningham Rd & Augusta Dr N",,  39.796423, -86.263631,,,0,
10962,10962,"Cunningham Rd & Clark Rd",,  39.793561, -86.261774,,,0,
10963,10963,"Cunningham Rd & Buick Dr",,  39.790886, -86.260324,,,0,
10964,10964,"Cunningham Rd & Cadillac Dr",,  39.788288, -86.258931,,,0,
10965,10965,"16th St & Whitcomb Ave",,  39.787119, -86.256242,,,0,
10966,10966,"16th St & Norfolk St",,  39.787157, -86.254161,,,0,
10967,10967,"16th St & Biltmore Ave",,  39.787178, -86.252058,,,0,
10968,10968,"16th St & Lynhurst Dr",,  39.787208, -86.249998,,,0,
10969,10969,"16th St & Winton Ave",,  39.787236, -86.247806,,,0,
10975,10975,"10th St & Allison Ave",,  39.780044, -86.248706,,,0,
10976,10976,"10th St & Norfolk St",,  39.779989, -86.253157,,,0,
10977,10977,"10th St & Whitcomb Ave",,  39.779918, -86.256782,,,0,
10978,10978,"10th St & Mount Auburn Dr",,  39.779763, -86.263000,,,0,
10979,10979,"10th St & Farley Dr",,  39.779549, -86.275554,,,0,
10980,10980,"10th St & Bauman St",,  39.779493, -86.278927,,,0,
10981,10981,"10th St & Chapel Hill Rd",,  39.779401, -86.283886,,,0,
10982,10982,"Girls School Rd & 10th St",,  39.778579, -86.289287,,,0,
10983,10983,"Girls School Rd & Halsted Dr",,  39.772196, -86.289222,,,0,
10984,10984,"Cranston Dr & Welcome Way Blvd E",,  39.769554, -86.291567,,,0,
10985,10985,"Welcome Way Blvd W & Private Dr",,  39.768597, -86.292260,,,0,
10986,10986,"Welcome Way Blvd W & Rockleigh Ave",,  39.766559, -86.291540,,,0,
10987,10987,"Rockville Rd & Girls School Rd",,  39.764386, -86.290304,,,0,
